program,sequence_id,pass_sequence,execution_time,binary_size,feature_total_instructions,feature_total_basic_blocks,feature_total_lines,feature_num_functions,feature_num_declarations,feature_total_function_calls,feature_num_br,feature_num_conditional_br,feature_num_unconditional_br,feature_num_switch,feature_num_select,feature_num_icmp,feature_num_fcmp,feature_num_ret,feature_num_phi,feature_num_load,feature_num_store,feature_num_alloca,feature_num_getelementptr,feature_num_ptrtoint,feature_num_inttoptr,feature_num_memcpy,feature_num_memset,feature_num_memmove,feature_num_add,feature_num_sub,feature_num_mul,feature_num_div,feature_num_rem,feature_num_fadd,feature_num_fsub,feature_num_fmul,feature_num_fdiv,feature_num_and,feature_num_or,feature_num_xor,feature_num_shl,feature_num_shr,feature_estimated_loops,feature_num_back_edges,feature_num_direct_calls,feature_num_indirect_calls,feature_num_tail_calls,feature_uses_i1,feature_uses_i8,feature_uses_i32,feature_uses_i64,feature_uses_float,feature_uses_double,feature_uses_ptr,feature_uses_array,feature_uses_vector,feature_cyclomatic_complexity,feature_avg_block_size,feature_memory_intensity,feature_branch_intensity,feature_arithmetic_intensity,feature_call_intensity,feature_phi_ratio,feature_load_store_ratio,machine_m,machine_a,machine_f,machine_d,machine_c,machine_lui-addi-fusion,machine_zba,machine_auipc-addi-fusion,machine_zcmp,machine_zbs,machine_zbb,machine_ld-add-fusion,machine_zbc,machine_zcb,machine_relocation-model,machine_O,machine_relax,machine_code-model,machine_conditional-cmv-fusion,machine_no-optimized-zero-stride-load,machine_fast-unaligned-access,machine_zcmt,machine_v
90_binary_search_tree,9,globalopt loop-simplify loop-unroll div-rem-pairs loop-vectorize annotation-remarks argpromotion loop-rotate gvn globaldce mem2reg lower-constant-intrinsics break-crit-edges loop-deletion,0.08383621999928437,556568,234,53,537,8,4,26,53,19,34,0,0,19,0,8,1,119,51,28,35,0,0,0,0,0,6,1,2,0,3,0,0,0,1,0,0,0,0,0,1,72,26,0,0,20,2,189,14,0,6,0,2,0,16,4.415094339622642,0.7264957264957265,0.2264957264957265,0.038461538461538464,0.1111111111111111,0.018867924528301886,2.3333333333333335,True,True,True,True,True,,False,,,True,,,,,,0,,,,True,,False,False
92_levenshtein_automaton,6,globalopt adce instcombine break-crit-edges annotation-remarks lowerswitch indvars lower-expect deadargelim instcombine,0.3046558139994886,556472,239,38,497,5,5,21,38,11,27,0,1,12,0,5,0,100,60,40,18,0,0,0,0,0,17,7,4,0,1,0,0,0,1,0,0,0,0,0,0,49,21,0,0,13,16,245,63,0,6,0,5,0,10,6.2894736842105265,0.6694560669456067,0.1589958158995816,0.11715481171548117,0.08786610878661087,0.0,1.6666666666666667,True,True,True,True,True,True,,,False,,True,,,,pic,,,,,,,False,
91_hash_table,0,elim-avail-extern dse instsimplify ipsccp lowerswitch sccp strip-dead-prototypes early-cse argpromotion lowerswitch mem2reg indvars licm reassociate,0.0170364059995336,556528,244,41,521,7,5,19,41,13,28,0,0,13,0,7,0,118,58,35,40,0,0,0,0,0,7,1,3,0,4,0,0,0,1,0,0,0,0,0,0,54,19,0,0,13,2,242,34,0,6,0,2,0,14,5.951219512195122,0.7213114754098361,0.1680327868852459,0.045081967213114756,0.0778688524590164,0.0,2.0344827586206895,True,True,True,True,True,,,,,,,True,,,static,,,,True,,,,False
93_a_star_pathfinding,1,dce simplifycfg jump-threading slp-vectorizer instsimplify,0.018344578000323963,560600,619,78,1059,6,7,34,78,31,47,0,0,30,1,6,0,300,95,52,115,0,0,3,0,0,20,4,7,1,0,0,0,0,2,1,0,0,0,0,0,109,34,0,0,37,2,564,163,0,12,1,8,0,12,7.935897435897436,0.6381260096930533,0.1260096930533118,0.051696284329563816,0.05492730210016155,0.0,3.1578947368421053,True,True,True,True,True,,,,,,True,False,,,,,True,,,False,,,
93_a_star_pathfinding,2,memcpyopt tailcallelim div-rem-pairs div-rem-pairs,0.01527641900065646,560616,619,78,1059,6,7,34,78,31,47,0,0,30,1,6,0,300,95,52,115,0,0,3,0,0,20,4,7,1,0,0,0,0,2,1,0,0,0,0,0,109,34,0,0,37,2,564,163,0,12,1,8,0,12,7.935897435897436,0.6381260096930533,0.1260096930533118,0.051696284329563816,0.05492730210016155,0.0,3.1578947368421053,True,True,True,True,True,,True,False,,,True,,False,False,,,,,False,False,,,
93_a_star_pathfinding,6,break-crit-edges early-cse instcombine instsimplify memcpyopt,0.021403487999123172,560776,619,78,1059,6,7,34,78,31,47,0,0,30,1,6,0,300,95,52,115,0,0,3,0,0,20,4,7,1,0,0,0,0,2,1,0,0,0,0,0,109,34,0,0,37,2,564,163,0,12,1,8,0,12,7.935897435897436,0.6381260096930533,0.1260096930533118,0.051696284329563816,0.05492730210016155,0.0,3.1578947368421053,True,True,True,True,True,False,,,,,True,False,,,,,False,,True,,True,,True
93_a_star_pathfinding,9,strip-dead-prototypes elim-avail-extern consthoist globalopt argpromotion partial-inliner loop-unroll sroa lower-constant-intrinsics instcombine argpromotion,0.01646254799925373,560592,619,78,1059,6,7,34,78,31,47,0,0,30,1,6,0,300,95,52,115,0,0,3,0,0,20,4,7,1,0,0,0,0,2,1,0,0,0,0,0,109,34,0,0,37,2,564,163,0,12,1,8,0,12,7.935897435897436,0.6381260096930533,0.1260096930533118,0.051696284329563816,0.05492730210016155,0.0,3.1578947368421053,True,True,True,True,True,,False,,,,False,True,False,,pic,,,medium,,,,,
94_genetic_algorithm,2,correlated-propagation annotation-remarks slp-vectorizer adce jump-threading loop-reduce,0.055464790000769426,560712,344,45,650,8,5,22,45,13,32,0,0,9,4,8,1,149,70,43,52,0,0,3,0,0,20,2,6,0,4,0,0,0,3,2,0,0,0,0,1,58,22,0,0,16,2,265,96,0,52,0,15,0,16,7.644444444444445,0.6366279069767442,0.1308139534883721,0.08139534883720931,0.06395348837209303,0.022222222222222223,2.1285714285714286,True,True,True,True,True,True,False,False,,,,,,False,static,,False,small,,,True,,
94_genetic_algorithm,4,strip-dead-prototypes function-attrs adce licm break-crit-edges gvn,0.05583680500058108,560712,344,45,650,8,5,22,45,13,32,0,0,9,4,8,1,149,70,43,52,0,0,3,0,0,20,2,6,0,4,0,0,0,3,2,0,0,0,0,1,58,22,0,0,16,2,265,96,0,52,0,15,0,16,7.644444444444445,0.6366279069767442,0.1308139534883721,0.08139534883720931,0.06395348837209303,0.022222222222222223,2.1285714285714286,True,True,True,True,True,,,True,,,,,,,,,,medium,,,,,False
94_genetic_algorithm,5,instsimplify lowerswitch jump-threading,0.053608460000759806,560720,344,45,650,8,5,22,45,13,32,0,0,9,4,8,1,149,70,43,52,0,0,3,0,0,20,2,6,0,4,0,0,0,3,2,0,0,0,0,1,58,22,0,0,16,2,265,96,0,52,0,15,0,16,7.644444444444445,0.6366279069767442,0.1308139534883721,0.08139534883720931,0.06395348837209303,0.022222222222222223,2.1285714285714286,True,True,True,True,True,True,False,True,,False,True,,,,,,,small,True,,,,
98_hopcroft_karp,3,div-rem-pairs indvars adce reassociate jump-threading break-crit-edges adce sccp mem2reg loop-vectorize annotation-remarks jump-threading memcpyopt,0.012707417999990867,556640,274,60,610,7,3,11,60,19,41,0,0,19,0,7,0,107,66,37,50,0,0,2,0,0,17,1,2,0,2,0,0,0,1,0,0,0,0,0,0,79,11,0,0,21,1,350,103,0,6,0,36,0,14,4.566666666666666,0.6313868613138686,0.21897810218978103,0.072992700729927,0.040145985401459854,0.0,1.621212121212121,True,True,True,True,True,,,,,,,,,False,,,,,True,False,,,
98_hopcroft_karp,6,sroa loop-unroll-and-jam instcombine,0.011934952999581583,556648,274,60,610,7,3,11,60,19,41,0,0,19,0,7,0,107,66,37,50,0,0,2,0,0,17,1,2,0,2,0,0,0,1,0,0,0,0,0,0,79,11,0,0,21,1,350,103,0,6,0,36,0,14,4.566666666666666,0.6313868613138686,0.21897810218978103,0.072992700729927,0.040145985401459854,0.0,1.621212121212121,True,True,True,True,True,,,True,False,,,,True,,pic,,,,,,False,,
99_utf8_validator,7,slp-vectorizer indvars loop-reduce gvn sroa instcombine,0.02323898000031477,556496,345,59,669,5,5,11,59,24,35,0,0,25,0,5,0,122,72,32,22,0,0,0,0,0,29,2,1,1,5,0,0,0,1,20,15,0,6,6,0,83,11,0,0,25,83,342,61,0,6,0,2,0,10,5.8474576271186445,0.5623188405797102,0.17101449275362318,0.09565217391304348,0.03188405797101449,0.0,1.6944444444444444,True,True,True,True,True,,False,,,True,,False,True,,pic,3,,,False,True,,,
99_utf8_validator,8,instcombine adce tailcallelim simplifycfg early-cse lower-expect loop-vectorize loop-simplify,0.022220086999368505,556496,345,59,669,5,5,11,59,24,35,0,0,25,0,5,0,122,72,32,22,0,0,0,0,0,29,2,1,1,5,0,0,0,1,20,15,0,6,6,0,83,11,0,0,25,83,342,61,0,6,0,2,0,10,5.8474576271186445,0.5623188405797102,0.17101449275362318,0.09565217391304348,0.03188405797101449,0.0,1.6944444444444444,True,True,True,True,True,,,,,,,,,True,static,,,,True,,,,
78_nqueens,3,memcpyopt lowerswitch slp-vectorizer lower-matrix-intrinsics dce instsimplify jump-threading,4.5235706430012215,556608,142,36,355,4,4,10,36,12,24,0,0,12,0,4,2,64,40,25,6,0,0,0,0,0,10,4,1,0,0,0,0,0,1,0,0,0,0,0,2,48,10,0,0,14,2,182,28,0,6,0,2,0,8,3.9444444444444446,0.7323943661971831,0.2535211267605634,0.1056338028169014,0.07042253521126761,0.05555555555555555,1.6,True,True,True,True,True,True,,False,,,,False,False,True,pic,,False,,,,,,True
78_nqueens,4,partial-inliner correlated-propagation lower-expect early-cse dce mergereturn,4.417681655999331,556416,142,36,355,4,4,10,36,12,24,0,0,12,0,4,2,64,40,25,6,0,0,0,0,0,10,4,1,0,0,0,0,0,1,0,0,0,0,0,2,48,10,0,0,14,2,182,28,0,6,0,2,0,8,3.9444444444444446,0.7323943661971831,0.2535211267605634,0.1056338028169014,0.07042253521126761,0.05555555555555555,1.6,True,True,True,True,True,False,,,False,True,,False,False,,static,,True,,,,,False,
78_nqueens,7,jump-threading reassociate mem2reg indvars break-crit-edges break-crit-edges annotation-remarks,4.539332337000815,556408,142,36,355,4,4,10,36,12,24,0,0,12,0,4,2,64,40,25,6,0,0,0,0,0,10,4,1,0,0,0,0,0,1,0,0,0,0,0,2,48,10,0,0,14,2,182,28,0,6,0,2,0,8,3.9444444444444446,0.7323943661971831,0.2535211267605634,0.1056338028169014,0.07042253521126761,0.05555555555555555,1.6,True,True,True,True,True,,,True,,False,,,,False,,0,,,,,,,
